sub_str,num1,num2
TABBXCTKTAMUSFTQEXME,6,12
UHICPVYFXZEWKHAEAWIH,8,53
EEXWSAKKEKVJHRRYRGYQ,5,96
LVWCYSELISIKUJLEDQHE,2,40
JZRXDBCZWPJBYLKBTQQF,3,90
EYDFSCYUCHSVVRBWSQZW,5,75
RKVMFXGOCPLTQTTOBCCR,5,15
VZYJIMTLTILAQDYUNRFJ,4,57
ASIBPXPRWXLEDRTVHHFE,1,90
IBBRPSZOQILIBFEPDKFY,1,21
GDRRXPGAMLOHBVAXGUNJ,4,70
JEXQDJTNVAXBALPITKVC,6,32
KTTVXFVFZMCFUCQLAZVC,7,31
MVDHSJGKUNXLHFKKZGZZ,5,15
TNTJDCQNWXBVAQDXBYOQ,10,18
PZABYMTUFHSFYNXLJLSX,8,16
KOQZYVIKKMDIWAPUNSXR,2,86
YEMFZWIKHROGBUSJSUVI,1,55
PKIYFDPEWRMDKCBJVQNE,9,39
MYBJWNDWVBWAOEXPGAGN,2,14
GFNOJJHBXAVDBBIUGEKV,9,33
FARDMEQOWURXCEZLHTCE,1,18
FLPHTTLUKCXOCTPBPWSX,4,83
OJNVPUCFHSMQKKKBFKSR,6,16
XFWQXXKARHRTWOCITQVD,3,100
CKGRFCGZEIIKGMQGAKID,7,40
OAULGZXGUJJYHCQFBXJL,5,66
ZUFRVQTLXSCQRRDAAACI,3,94
LOLCTNLJRDCSGNPKZDUR,2,23
MWDPIVOGKTZOYOLFVQCA,6,50
IUCFMFDFUSZSTTOASKMY,3,11
WRDHCLMHKBNALRYYNWNL,4,68
XLYBCQRCBOKYVMMXPERH,4,34
UEUZXPAZKVHTQFIJRVMM,10,32
ZAYZQYGAZOZNOZMRTFSP,9,53
VRWFGODYSQALUMCZEHHL,10,93
KLRCBIFGLSDDDPBEBXWL,9,44
HYPTGVXRLHGMZNSVRVUD,1,59
KECQANPLOYNCZPCCBEKH,4,20
GHMIRSSDWGPMKQUTYCDW,7,92
XMLSOVAIZASYFKPXRZEE,5,93
WUFYXNOCGFWRDSPJYJCM,4,72
ENIWIJGNEPOLTUILGENQ,5,88
WGATLOEWJTXOOLMDIJZF,1,23
EUDONCFIDTTBXSUSZDYA,1,27
OECJPEPPPFWRHMQDVYJE,5,30
VDYYUWQBAIMFMUUXJJMA,8,89
TJHVOCUQYUJHSRBUTOHD,10,100
QSUAFUZJHJNRPFRVAEBT,7,49
GWMETITOBWZLFZCNCWMR,3,39
EFHEFBBHZFXMNEDIXUZD,3,56
ALOMKXWOQOZWKVWELTGT,9,21
PCYOBPOXFTLOHLWFEVAG,9,17
THIZHUSMSLITMICBZNXD,6,81
VVTIODVDGUHTDESBKNFW,1,83
HKVSMXTVFMIRBEOLMFRS,9,98
DODTDIDNLPBQBHWYPXIU,7,54
BGXLIEAJSKGLQOOAIGYM,1,51
RKTILAVVCFHFAYGOHOEX,8,24
COIDJAGGTTQOKTYCVCHW,4,78
BULZWHGZLROCMQLFVETU,8,100
GEBKDUNYVRXPAGVAPGYS,9,55
PBUNFCRUTZQXYWREZUKP,10,31
HNROAXXPYRWGLTJEDLFV,8,21
PTGUYCJFHDDFCBNJJVXY,1,82
XMWGGBQETGMWPSSJEXCO,8,28
USBDPFKXQHWBPCHKECTQ,6,68
ZDJHETLZWLEGGDTMQQIC,1,10
DZTETGOSCBEXGIVXCKWB,8,18
LGVMWSPPNRTRJQFNAZOZ,3,28
VOOOPNUOGCXHLLZYENZN,6,26
WTPTKQSJVGXWDSUTZBOZ,2,30
VAOONDUZXATPGFZHSXHG,5,97
UTFVOMYAFXNBCLWQWOZR,4,75
MITBSOWZPFYGYZLPYYXT,4,94
NNOYAYJETHKFPACFDJNU,2,32
VYCMPFDQKPRQBNOOZWON,9,23
BPTHNZLSXASRCWMTBCAT,1,44
RZVMMXPRJIAUINBAGQAE,8,26
KUWERYXLTHKOBRXLMDUU,5,100
MRFEEWAUTYEMKAFBEUMM,9,99
RZBZVZFPYICBBCCJXWGN,5,31
ULKPFHYSKLIINKJSNZND,10,88
GNODWKCXHRXILYTSRWTU,10,43
GALUUNZYUXGNAYNFYYHQ,5,71
UBJPCSSHEIZYYBSQFDYT,7,33
RJQYPXJDFCEGZXYBXNBQ,1,28
RHGZQPMUJVXKFSWFURZF,6,95
VDCZIMZSBPRJKUGYKCFP,6,30
JPRSJRYJDBNRQCKIAFMU,2,46
ODHJVRYNDKDANNGHKSWS,9,48
KPMATYDVGFYTBWZNFWGJ,5,26
QPPQFEBUBCYWWCKTMQKB,6,88
EXNZVYXUVLEEMESAWTHJ,2,43
RNQGDEYKRBHCEEBJHSNB,4,71
RUBDDMOIJFTCLUASWGBE,1,20
IRMSPVVIKIJUAMUKHPJB,10,39
YPRDTGUFLQSOFOTHTDNO,2,93
UAVOVQDSCGQUZUZUEREU,8,56
FQSGSTEOSAFYSVBLHRSC,1,55
FQYRVXQARKTVFFJMDGTN,9,34
TYTMANBQICOIIBITMMHH,10,64
CBKUKJLEBQHHNNISPWEV,1,95
YDSFPPWXNOWUQHPFUDCX,6,73
TMHEKCSODLMOPYTQPCXN,5,38
XKILTMPNRTVKEJXZSGWW,8,40
HWZWWIMKEOHUZEBJOTKX,5,66
ANROTRTYOSXBEFFELEOW,5,76
DMQVNFUILEDVXOJUABRJ,1,97
UPBYGQXDAEECLYJOVMQI,5,38
ADCVPIPEDKEPTCYNIWMF,1,53
TWXSCNTFVVHZIIKRDNQE,3,86
IZNYVMGOBUWTMPVQDJSL,7,15
BPQVMJQNUYWFUHEVSZYE,9,54
AZEHSRHUYHKJRVCUFYVZ,2,17
WVBXIEHWMMQOBAFZEKRY,9,87
WNNOGYMIDUPRIYODSMAM,7,52
EXZKRTUROFTOPQHJVYYM,6,58
FUBSWRTEGSKDMCBLXXDR,9,79
XYAJZHLWPVTKSFJZOPNY,5,66
FBGWBJBFYZKHKTHRKAOP,6,62
IRKMPXWJGYTXIJYQBKXI,4,13
ZCXMFPLVGHOEXSIMVZZP,6,48
HUXQMBUSYYUOOVBIAWRS,7,41
QIYZMXNGVDWFJZKUKEIU,7,71
BJGFUVNABDASSIZIHHRD,5,30
XPDEIFZEOZCJQVMMECSU,6,55
WJGAYVSSTMTZXNRRJCQM,4,63
VGAYBGQXIEWASPBFHVNY,5,61
TIQIAKFQXRJAGMDGKDKL,10,75
JCKVVXISQLPPMDKOXIQT,6,23
ECSXUDAYRVITFGLTYQMA,1,64
KZXVXLFJOQHUNTONAOYD,4,45
JIQPOQQHLXVAGCCPEHOR,7,46
LEDJSGKKEMUYRRAGDDJP,8,64
DXPPUTFWEEJFFGDOEYAG,4,14
FFAFTMSPJPTXZMHAGKJQ,3,62
CSFNHMYUPSRMACQCSCGZ,5,58
CFDXKHIASMZGZIKORPTE,9,17
YHXNDGNYVRPVSJKEKESL,4,30
BQRNOUEQKILADUTJFNWC,2,24
DKYYXAQTBGNWJNPHNZHX,3,87
EDSASUSSEHTYPTHBIVSS,2,13
BHPUUMZLTIZDHJZYFUJV,4,19
ZAZAKGBULCMUDKSUHPQA,4,15
FPTKGQAFANAYBCROIJSC,3,12
UDUJXDZGXKEYDLQCLTTW,7,86
CJVPTQNGJAKSYNIODXPS,2,37
GSLQIBXSMKXAOZTDZYMK,9,55
SYWQYAOYYPWCUFRVYFYZ,9,18
RFSHOBKZYNEXVZUKVAQB,7,73
PKBZGICDGHMVWQHYMWGA,9,30
GRNEOLHKOPBSQIZDYNVU,2,84
TONRWYXDGFRHCEQVLENI,8,65
XLZNHOLBUEHWJDPCWOVQ,5,98
BQKKMFGWZJJOKAZMHCTE,1,62
OPNRVRMIBUJVIXFVDUIH,9,89
ZPVZDHLVDHCHNGFYTWZQ,4,85
CBYNAHBKHJBXCOPPJQKA,2,52
RTDMGIBCGVPRPHGWMWID,6,81
YDTMVXSOOGHUMBRRUGNP,3,97
HUKOUIKLSMQSRZMDJTWX,9,98
CZNVUKCMRCELVOMEBHHF,4,73
GETLNDKDKIEIGIDDBTUD,4,59
SGHSMFYDOJEAUXPEGXJK,2,20
FTESSFCGGRKMIZFOXLNH,6,11
MCBNXIASLKXEJOFFDVQZ,1,65
XBKKZJFIAOBQAPWZULVL,1,33
KSNRHTYKJQNYAQFGZBSU,2,58
SLLLFMJTTKZCWHQRYSFG,3,70
COITLOJGNOPRUYGLLRPS,3,91
LELMNHVUREFNSDHORYSK,2,31
BLIBLTHPFJSTCGGEETQO,10,38
FTGAHGVEILMEJRCYXZDJ,8,19
SCPXPMPDGUUDWVRHPCBM,7,37
JJXGSSEAAGSAPKFXJTXI,8,90
MYGUWBRVOFZICKPCHZYS,10,11
EVOMABPZRAWTVJPUQLFC,8,20
TTXLHDBEPYNKMTIGZTYL,7,77
YCBNQLEMOPEUNVLKSCDP,1,79
HVXOZFETJNJJLIZANGVE,8,95
SYNQPUCSMTWYPIMKJBVH,2,94
ODNTVMDUJHBCTFLTREQQ,8,38
ZTNZMSECLLOMLBZCBZQE,8,29
YSLYAFHJKNDTVIKLHACV,4,34
UZKZCAJGVPSBXXBOTVRX,4,66
WTSFLXPCLKEYGOJWTIAJ,2,100
BPLGJUGNZYTPSWBVDWIN,9,83
DHKRQIXKQJQZPLTKOAKF,4,35
LDXSHRZCUVPXWYMRYEXB,9,66
MLTZOWCWTFTZYMIWDIXG,2,40
IGBBDUGOYFAQRTRPCOAU,6,16
IQBUPIXKMSJINFXBSNCH,8,12
JFWLBYAECLTLZBVKKHQI,8,75
YKAJLVGBGNRWFSGXDCTC,9,42
MRJLGLVMSLIMUZEGFENR,4,10
CMZSCYLLWLWLBLWZTRGX,5,37
VPOHZBLLCMZBVVOPMDTY,8,24
PRGLERUMCZOHJZZTXJQJ,6,37
WZQAQJOGXUTYAHTNIDTZ,3,38
TLKYGEPCHZLMYDHNRPVH,9,83
TDKVDAPPSKWWZZGSNPVJ,3,80
TDBISWKGBWQVRCWUVWXG,7,60
KRSDPLJHCGBUHYMUOAVK,9,90
QMZUBRLKZVXZMPCJVDBJ,6,89
JMXMRUZWRPHDZPYMANDU,9,88
SSSUUDCHSKAJXOYYPHGJ,7,44
HVRNDNHOBTXAQLQIKHGG,6,25
GZZKVUXJCYYVKLVDBIGW,6,66
ZHXSSXGVYETRMBFTWIYN,8,39
PCDLLOTHDVQONKLTJVWO,4,52
JISBVLKXGUDRKDCKWBOM,4,83
JFSKDGFGGQVQJTKYSEDP,9,65
TSPUVIHAQTBOGTCRWOKN,1,23
RGHPIHGKXBWGHZWOZBGZ,3,92
OKPNXWEGTENUODWJSKPL,9,19
UFQQDXKWLWRJCCDXSAYP,7,38
GJWMWGJLSSJTEJCNCXGE,8,12
TSDMTIRPZRMOAAJPWWVJ,5,44
MDURRAXVXKBDHWSSIATS,4,46
JLFHGVODMHRNIZXKHKIP,5,92
EOUJBAIYILVSIJMYEXRP,3,41
SUJAKBNXXWWCIIGLDBXZ,2,92
JFNXSHGRIHXMAHVRMPFE,3,38
VIXZBAGYKIYEKZZIAHVF,4,24
DCQTTAUVRXRFXREREERK,6,86
CSOZMBYLHWZTHYBFFJOU,6,93
XKNHCLWKJSSQQWHDLWXM,9,13
ZFQCUHYTGBEWLTKVSJQN,2,39
PIWKYDNGZUKEEXXHBMQW,2,98
DJQARDKJHJIJIMQEMUVC,2,37
NOSFMBNGGSKRFGVTPMTW,9,57
WTHACILZUNNIJTQTARSD,5,23
WOKFOSIZLJPDADZHBZEA,3,17
RGIWDTCUQCVEHUARUUNA,7,39
MNFHOAPKRRNAUZRKGHXX,1,58
NIJIBQRINHSEOTTVAJWY,3,23
AACNIKZGUUZOIATOAAJQ,1,78
TBNYGOYYPCWHUHUQJWSE,4,28
DYXWWNPZMYOBIWMQKBCM,1,61
GOLLOMFIJRBJTFNWKYWY,10,54
LHINBQITKWFCFICTREMS,6,45
NOODBQOHCYQATGCRSBZM,5,91
IHMGFSLLAIKLEVKBRNGG,3,76
VQWKOLSMBQMKXVNLSLLU,8,64
RIQHPPGZOGGBGQQQUXAY,1,64
LFPGPRNXPVMAZOAEZYQZ,4,25
OUHHDHCXBRTWDARYKBSQ,6,46
TFIFWQMHFWFRPMKURNUU,1,46
JPMSSGRWEIWBKHWBRSBX,3,44
MUSDFVXECJRVVDTIGIKT,9,58
IIAVDNNVNVQNNGISKMUK,4,85
QLSORZNYIERXEBBSBHJX,7,24
WISBRKEELVCABASLLTHE,10,87
VFLMFXNSRBOPEVFEHAZZ,9,17
VJVYQCXYBMTZHGWOKYCV,3,84
PQQNHZIDAUPRRJVXQMEK,8,70
QFFKBKOOLYHTFCVYHWBI,10,96
BATCOCPHMJXWHQBMCGAC,4,38
AKJAJBETLLHVAVROMMEU,9,84
RYHTWOYWIXCAXAKFFJSU,7,78
HWZWOTVAAJPEHBWNADTO,9,94
AYCIXUCASECTYUAXRVJH,5,55
ASVZTUBSCLIQBSLJLNDD,8,31
OVQHMVEHDRMVFHALGSGL,2,93
YJRQDLZBBXCZMAAQRIJX,2,17
TFSBJPHQSVTVOTNOHTXE,3,15
HFCANGPTYQVPEBIJMEUG,7,13
EMUNXGLNZMFFSFCNYNSJ,4,82
RHNOZLTUJPCEAOHRIWBK,8,64
NDXBIFZJATRCYYXRJBPR,5,19
HWBKRXNACWUSUWSPBFTL,6,11
THTKYLBUBSARTQYAVLZH,8,70
XGTGENYGDCMFELIMVVFR,10,73
SFIXLUUXUTEODATCQEJE,1,56
MRBFLHBMKWNXILZNAYGE,7,25
GHTLYXNAAMXNTRMECIVE,8,70
TJSKFPEHONPOCJQDFUHG,1,27
GDBPWICFKSHLDPMHPBNW,6,56
FQMDAOWITYKPADGSTPRE,2,96
DCWZQQDQTZWALHJQUXWW,9,92
SNUUDTOUIWIXFJKNXNWP,1,92
ZPCEUWSOGCJNZRHPIHCX,1,52
SULHZYKQCATJYVIWLKFN,3,67
FYNKHWZEEQKHGKVFSKCD,7,40
FETRSJPBNXYIREUFUGOF,2,97
WNLZNKOHLJLHGGGSMDCW,6,14
MCCHWSVKETNDRZNCFCBL,1,58
BSNPRHMJBEMTXNQILFZP,2,72
DFPFSGONAOWQQXRNXFDK,8,31
UTDFBJMOWAWMSFDRXMHQ,2,72
MCFDKTSHJBKPICJEJYJE,5,54
WHDIXZERBXAJCIMJRYPW,6,32
IZNYPTABIGHHEICKPLGF,1,88
WPROHWPANVJXOJCWWRNE,6,66
GMWGJRZBPQVAWRDMGHPR,1,83
CNYUPLYMBZTCOMTBLJKW,6,82
ARDJABSQNWUEFGDWANDF,4,90
RGXCTERVHKEFMALNYCPD,8,14
KOWYPRMLOBFLSKUAUWWG,3,55
PFMWCSMXIOKPDLZSNEVY,9,11
IXBHUDGXILDOMQYQJKZW,8,18
IELYLZUDYOXFIOOJGGSR,9,50
ARACVUQUOJRZKLMGGXVC,1,68
HNUYKQVFWGVIIBJPLIPN,7,98
RQYMAFPQBYNWLRHZOZPX,7,48
ANLDDJZTLGYRUAOWOKBJ,10,64
LOVKNGLCBXSZNVQOGXDS,8,17
YBZQWUGGAOGQIBIAZRUK,10,29
BSNMHNBFOTYFMBYGILNH,4,11
ACPNGRTKPNTUVDIBYBJL,7,80
CFBDLWFHWCNRZFTWCMMP,5,51
JOMMITGRTHPXMQOBJYMG,1,15
PAEASMMMRAQOISMNWNXB,7,51
GXUQZGFPDZPHKRXQFZSB,1,39
FUCHVDGSDAQMOFAUJRNZ,6,91
VGMYFKHCZMWJUSHOVLWI,3,37
LYZGKUJBLFQXDESLRYBK,3,51
VDNBNVWTWAORFARSQIQQ,4,72
KNUOJYBOSYHMQJDELOKS,2,34
IMLYXTLHQMFPQBCXEBLY,2,73
RRSFZVHODXUBQXANEYVC,5,82
PSBXKTWJPQNUDZKGWNID,5,81
YXFAUJJHIYUWGTDOMFNK,9,27
RYZFCWJWHMFPASDFWCMG,8,32
MPTVNTGQUCCHLBUDIOCR,7,56
LEGHJLYBQDZLWEMUCJOX,2,35
AVYBHCLUTQDDWHOLGULX,2,38
TVSNRAZSWNCDBGSNNADD,2,51
THCPOIQJLJFAMHBHDNAH,1,30
WRCEWVNDXVFVGNVXFYGH,10,92
MGIABAELYCRWVZFTHYQV,10,55
XWPSVTYODDUPVGTDFSNH,10,10
BQXJVFPIINGGKBQBNFLK,9,91
CZJUGMPXWFEPICBCPKCB,10,68
YZKLAYMOVEKQVUUFAGJK,9,13
OPNYNPYMIPNXJRNGWCYD,8,96
JQZCKFMBOGQAMTTJPABZ,8,30
DRIUTLIRZJFNCANLTEWT,5,60
GDCVDMBTESESNCNZBXBG,4,78
HAXPRJZBRTMPSPBBXTHS,5,64
FWUFHZNQMAKFSYXIRHAM,2,100
OFMYAGQQODGFBUOUVAKX,10,69
KHCYNOEWJHVUNTPXCKTR,7,87
EHPCVJZPTYFQSMZDPIMM,3,76
RRHQSQHFNTCTAZJTURVP,5,65
HFWUTPIMPWFQZEAJPJSN,1,95
PCHNGEOZVFHQPUJKUTAI,3,100
PSGYVMCTLCMHYBBQZRHJ,6,85
UDAVVNKLCOSNNGMZDCPM,6,56
PFQZMEUZPDWMOZSCQBYT,6,96
DKHATLBBRSGUAOLGATCW,7,91
XNIDRGERNMRCJXBDLCRC,3,85
DGHJNCEHQWLDGQLZGGAD,8,50
HJBZDIPLDHHWWXWUVQBD,9,45
OFVFRCRRDFHQMCNRCSYR,7,100
TUMWKLONIHRCHOJKYAOK,8,63
IALSRZJDNLMBDNYTUSEH,2,46
ZXXJKVVXPLTGAFHJXUTM,3,18
FTXRQFGXJTGPRAHDSVTZ,2,73
SBJGKDYHEFQPZIBRUDKA,7,58
VYQKMGQASNQAUSSZCBDS,4,71
QEDKXWNKTKSJYOQSMKUL,5,85
RDTHASWGKKBFKRDPADZV,5,60
TGGXDKPWIAQXHQXWOFQB,9,92
LVTOOVWBGSAJLSSVRVGN,5,70
BPPAHLKKOXIXAZXMKCZA,4,17
DQPPGRHFLYLGIPJRESFD,1,68
EBGMLTHXSQEIDOXFLABO,3,73
EAUSXSMUPUTVLIFQAOEO,4,79
JLNYAIJZAALYWOWKGSRC,6,85
BYSBEYJIUHDFYPLVHDXX,1,100
JYYJNRTRSIPOGMRWPTLY,5,31
DWEIBONWFYCRPYJZAZIG,10,15
DXEWPWVSZIHXPSUETOPS,10,82
UJVSVYEDJIKESWPLOWRV,1,12
IZQYNUSCHCEMQOURIDHJ,10,80
CFXJSKNVXGNACUXVUTSU,1,40
LVDCFPVHLJUGEKGVNQZF,4,24
RQTXSGEBAMPQIWCOYKYO,5,14
FBPMZNOXZRCSXDHCVXYX,9,53
GSJGIFUKXWKLXLOEQZBU,1,31
BWITPEXXLHQEXDYELYPN,6,85
SFLGQPILQJQGHOCFNXCI,7,24
WFFPSTFEPIMDMTIPANML,8,69
LYECQKMEEDNQNTVSYGYQ,6,52
OZAGYLUPVZRJJGMTIZGD,9,60
MFPJJGXLULBAHJUODCMP,7,67
RRPUPSYMQINECBAZJCCA,1,86
CWXHTQSEXVJEJXSNGQBK,7,23
RDEYMTBZZTWJVPVKVBPN,9,100
HOEUZPMXJSDAPXQSSQHL,1,24
FEUMSBCKZQSMUTQWWSWX,9,100
RJVPVMAHGGFKIYTNQCCO,10,91
GUMZDSWHWIBKOXWXTISS,2,79
LMEYKKAJIEBYDVVHNCMC,9,44
IRXCEQTESRFKIEUZHRGR,3,58
GFPABXTZDASGWFCDZXWA,8,99
NGCCAIRNWPDTIPFKNRDJ,7,76
ZBUIBWBXCAPPEHKMTWYE,5,97
CMZIFXXXPQQZZRPKNZQG,5,15
KTMJJJXIYLNSBSSIVDGR,2,79
UVBOXFHEYGYUEFDASPLV,6,82
WZZSIIUKJMTBGPXIFZAH,6,87
MFJUORLOWTPNGFUVPJQO,3,90
MSCLTGYZPIOKTXQZSZKY,6,77
YJDNWNWHHXTRUAUHBMHY,4,90
LCUGNGXUTKWAUYFGKZSN,3,87
XRHJJVWYQRSCGLFOYWXE,3,15
QWLILDOBJFGRVGCQARRP,2,90
BSKDJATYRUPRHNHNDMNX,6,64
JVZQKLHASHKUUJLONMVN,9,33
YHZXSZUGZKEAIOVKETYR,5,49
EQCXNQMVQIAJBVGNZQDX,4,81
WENXCWVOGLKEHFNERGRU,8,46
XNGRFSNAIOERTYEDDZYV,10,62
MXQXXIZKYYSWRXJJFIOL,8,97
YEGZNBEKRZKULZCZSADB,5,18
XFVECKXXSHXKKKLMHXQQ,10,47
GPZQBXDNYDQCETNFXUDG,2,52
AZPTFHHRQCCIZPKPEEFZ,8,66
GCYRWRQXNZWCLGELSPBV,8,24
UJJMWXYNEMVPJFZEACEN,4,87
UZNUZCPLJXXRJDPZGHXA,10,82
RLCSWBIUZDJCREEECWAO,10,36
JNVPYKRLJNMTLZPLCDQR,10,55
ANJDGBDLVCXKQSEXIOHV,4,78
XLSMHKQUZMYGWOXQRDZV,4,50
KHJEHCVMNHARMLBLUWJO,3,51
FKAETGNBJCXANCEIEUKU,2,94
THBBSMKYDLUSAZKMCRRK,9,15
QCJPWRNWTINAVSMWVQRK,1,94
RYLSTISYBCWMHGERRJNY,2,100
STFDKNZRKSDLNLTHYKTC,8,52
GSGIRZCNXDVQAWBQERMX,10,75
DKJOGKDQLUCCZWECNKAH,3,84
BPVFRIRMBQZWXESNYEQH,9,58
FFTWYNXKKNZIPPMIIUQF,9,24
VNDYRALYPLIPCHECZTLE,10,14
KEKOPJNYFHOWLIXTNSNQ,9,45
YHRRLPYUDKDFNFKREXSJ,2,100
AQXEWBSLBAPLHPOSZWCB,6,63
QDYTOXAWKCYNTPAVOPXA,2,58
ZSHOIQRRWTFXJCXFPQYX,1,23
WZUXGPRJLMGHHXFGWPMT,4,28
RUDDURZLYGYOMEURECFT,10,68
RWTZAKLCYJCMEIARSJEY,9,49
BUKZXZCROYHCEAPECCPZ,6,94
WBPNTJZPLSBJPLWJYGWA,3,18
EVGIOOYADKRYISVVLYFH,3,83
XWBVDGVASEMCQXABQYFX,10,65
OHUWUGXWMZKUAFIGFKES,2,36
JBFVUVYFZQQSVGTFFMFM,4,79
DXROONEWQYBDUXKANKQV,8,78
XDUUNGNKVTITXLTVXZOK,10,86
TTWDALJOXHOYMHARETHJ,8,73
JGKPHMRVOHAMSOCIPHOQ,10,89
DGTVOOAQQTSMIUZPTPOC,3,82
XTUFSPTBYGYLIBMXEAYE,6,73
NBZGEJMOJLLFMFAMVKOC,1,20
JWJBAMSOCZILDJJGSCCX,8,86
DNDAPMGQQYYBFOMUKPDM,7,69
QXFTUTCGENNLIQHLVJBD,5,16
FMOFTBRZQBEERGLGUMBZ,6,94
OXJUCXJOPMDXPKTACCRD,6,52
MVIMPVRRYGWJEUMPKQLP,8,80
LFDHBMEZPXEERCNJOLLJ,6,53
OXRYLPRCMHMGBGJRIZDZ,4,100
VJREDSYJUJWWCHUYLSEG,10,99
QALIIASIKDUVDPCJDCME,6,15
CRHJMQCUKMUMFYNUKHJD,8,53
QBFAYDDWFZMJEXIOCODC,9,72
RPYICNRUCBJPAZDEJLFP,7,65
LNUWFZFTPCCQZBANODKL,8,14
TUWQXWXCEXAEBJZSSXCJ,1,45
SSITDZWLLHZCEQNKRVGU,1,96
ZZPLQEUNLETISXPAPXDA,9,25
BPEJNARDGLUIVVDDYKIS,5,59
SDNINZJBNMUECUQISUZN,1,13
VCZYLCJMAAVDBMXQUDYG,9,42
UVEPQFIWDHMLKPBPFBON,2,68
EVQVYBVGYJUAESRZJUDI,9,40
UIARIYJNGAJLHTTQLGUL,5,80
AQAMYMEPGBOVVYDTNJVW,10,22
PYHUYTTZFRDEUWQJCVRE,8,58
TBKBDJIAWQWRTNFOKHGA,4,34
NJRLRUZJIWXBTXKUHNWC,8,58
KVGGCXMYDVRQTODJCGYK,4,58
JTQTBMCRDBIKUTATEEJR,9,18
FVOONSDZSTOLIXEKTPOY,6,92
ZJGIWVQHBFTWRXVPSZMF,7,27
GHLBFZBWXNBWXWSOFCXZ,6,91
YTZJAVEAWGMAGMEMWZRR,2,42
DRFTAGXWSMRGFNZPEDJY,4,48
EXJKSMKPGPBUWPVIYYTS,1,24
OPVWDSFABOSEOVJEYUMZ,5,55
EMQHQJIZHNNJKQWMCWPR,6,98
ZQGIAKQCPEIVIIEEXHPF,5,75
VKJQYBDOAMVUGHQMUFPH,5,78
NHFGCRKXYFTQPWAUOMLQ,3,19
TSERRLDDUIHNZPIAOOAS,8,90
EUUVGXWHYCWLBATPQQQY,7,54
MVGRDQHIVMKNJDHZDDHE,5,42
NULYBMVNDMYQDRXJZMXY,5,60
CMIEOTEYVOVDGOHZWMXW,3,94
RCMSZJIIWXGDZOJQFHPL,2,46
WHZEHRSEYELKXWABBUHO,3,100
QXFXXSGLTNYZYXUGUKFK,10,26
LCZWHIWLZXQEUPKSFMBB,6,91
ALBGTQJXOXGJJVKKEGFS,2,97
GWBYLPUBYTIVMGCIZALR,10,97
AIDQPJSVJTQHFGQTYVXB,2,93
LRNCLIIRSINAQELNUYDD,10,81
PDVVIMQDHDPBHAWDSKUE,2,96
PHQIBMUYBTCRHONJMZVK,8,86
BZGGYIAXNTTOWFRTWSRF,4,27
KDNSCAKHTFHYNUPHJNYT,8,43
PIXVNNDFPUEVYPXBYMUA,7,49
UHXBRRPERPXTOYBQRCFC,3,48
ENEROEEXUGBPAYUEZDJP,8,90
UMPSUKUKEGXOSOXNAWMN,6,77
AMDBCVQSIMISMGKNLIQI,10,82
UQZTLHURFYVTQDFWUHXK,3,74
IEXNXUWKEVXOEPKFRFJB,1,30
BXCLOYLSQZCEGZGCHMXO,9,94
ERIBBYKYBXFYMDGQFAPM,4,60
AMSTLVXOAIDHCGJGHGRC,10,35
DECMFZOMJATXJIQUMHDN,4,17
HNZWYCIKAHNUWBWEDCEN,2,11
FRLPJQXHOGNCTLHHTQJN,3,78
LSHYDAMQNROEZSKCMVLK,6,74
EUKZYHQJBSPLMCSMHZBQ,10,54
TGAFDEPWZXTQMHAMCIAO,4,86
PUQMAQZCODMDCFKKNZUQ,5,47
ZLWVZFOIUAXNXVZLJAUF,4,82
KUUNETATWMJQARYHPFAM,6,85
TTRLGGQGLZJXWADXXSLE,8,27
SNNKADDHLNDUYMJXOCJY,9,63
DHCMUSFQYOUTDMPZHZNR,7,70
KFQMHWHXMLFMBDPTGBHX,10,82
WKPQLULWRIUSPOKOSNMB,7,14
NOXZZSGZLQHUFTSGGRJX,9,90
XLRKKVWQEYBUQFRXSOTU,1,78
TEKVSMYQQAXZMMUDIDEJ,3,62
GAALYHEUJUPJRULITOZU,3,43
BATTXDNWXAGYKRYGSYVO,10,12
YOYNLFOJGBDWLTWRJEMW,10,26
DMCBEGPSEHEZPJQIPTHY,7,29
NVXDHEITXCBVJIWVEGUK,7,25
YWXOUMASUZIIZNZBJEIB,5,64
KXDEJZZNQAGKREOQMRTV,3,86
XNMAJHOYTAFEZPKZVNUQ,5,20
UFYPMTMSOAUZMEHZQSYF,4,66
VZVJXDABCVLPRTTSUYBQ,1,46
HFPBGGJVXWHNPXELYFVI,6,36
ZZTRPPAFDJEATHOQWNAJ,9,87
TJRISPGRIZUNAJBWIFLA,3,29
XFIFSSGCPWITQROBGWTB,8,91
AJJUUYBEJVSUANOUZLOG,9,17
XDPLMADAHZFZRAYNPXDX,5,69
XLGXJABFYILYAIYIAAEO,7,29
JYOIHOZLCORJCETLECCO,6,19
SOSAPLWINPHYFZAQXTXY,7,31
GIWDERGVLLLKLMLVQOAM,8,46
QOPAKYYFJBFTZIDEVBHO,8,61
MBCPLHIQGOMPYLLTVNGX,2,12
UUMXQTVOWGQNRSPZWMOQ,1,68
CBVQKANNFZRTHIDDUFZC,6,56
SNPSSWJEKVLGBTRJFVKV,10,50
RPMZOSCZWPYVJNXNKULG,6,34
GWEZLTMLYERUGTBHSZSK,6,78
FHTGHDRGNEIDDKSIATSS,3,71
